Good\736.bmp 1 7 12 31 31
Good\737.bmp 1 18 21 37 37
Good\738.bmp 1 3 23 38 38
Good\739.bmp 1 15 24 35 35
Good\740.bmp 1 12 5 36 36
Good\741.bmp 1 0 8 33 33
Good\742.bmp 1 5 12 34 34
Good\743.bmp 1 10 25 30 30
Good\744.bmp 1 11 24 36 36
Good\745.bmp 1 22 0 39 39
Good\746.bmp 1 19 14 36 36
Good\747.bmp 1 30 9 32 32
Good\748.bmp 1 9 1 37 37
Good\749.bmp 1 8 15 30 30
Good\750.bmp 1 21 0 32 32
Good\751.bmp 1 9 10 38 38
Good\752.bmp 1 27 22 30 30
Good\753.bmp 1 4 9 39 39
Good\754.bmp 1 19 23 39 39
Good\755.bmp 1 13 0 33 33
Good\756.bmp 1 4 13 37 37
Good\757.bmp 1 1 21 37 37
Good\758.bmp 1 13 0 34 34
Good\759.bmp 1 27 1 32 32
Good\760.bmp 1 16 0 33 33
Good\761.bmp 1 27 10 33 33
Good\762.bmp 1 25 12 33 33
Good\763.bmp 1 11 8 30 30
Good\764.bmp 1 7 22 38 38
Good\765.bmp 1 10 27 31 31
Good\766.bmp 1 1 10 38 38
Good\767.bmp 1 3 5 32 32
Good\768.bmp 1 31 15 31 31
Good\769.bmp 1 11 2 34 34
Good\770.bmp 1 5 23 35 35
Good\771.bmp 1 11 22 39 39
Good\772.bmp 1 22 4 38 38
Good\773.bmp 1 18 14 30 30
Good\774.bmp 1 3 11 37 37
Good\775.bmp 1 27 14 33 33
Good\776.bmp 1 21 6 39 39
Good\777.bmp 1 17 19 35 35
Good\778.bmp 1 22 15 38 38
Good\779.bmp 1 0 20 33 33
Good\780.bmp 1 0 18 35 35
Good\781.bmp 1 3 12 35 35
Good\782.bmp 1 9 4 34 34
Good\783.bmp 1 18 11 36 36
Good\784.bmp 1 7 26 34 34
Good\785.bmp 1 13 17 30 30
Good\786.bmp 1 28 26 34 34
Good\787.bmp 1 10 12 37 37
Good\788.bmp 1 1 3 34 34
Good\789.bmp 1 6 15 33 33
Good\790.bmp 1 6 0 38 38
Good\791.bmp 1 4 8 39 39
Good\792.bmp 1 22 10 38 38
Good\793.bmp 1 15 11 35 35
Good\794.bmp 1 11 3 35 35
Good\795.bmp 1 22 20 31 31
Good\796.bmp 1 8 12 34 34
Good\797.bmp 1 30 8 32 32
Good\798.bmp 1 23 5 32 32
Good\799.bmp 1 12 2 34 34
Good\800.bmp 1 3 8 38 38
Good\801.bmp 1 9 10 35 35
Good\802.bmp 1 4 25 36 36
Good\803.bmp 1 10 16 30 30
Good\804.bmp 1 15 24 36 36
Good\805.bmp 1 27 1 35 35
Good\806.bmp 1 10 16 35 35
Good\807.bmp 1 13 4 38 38
Good\808.bmp 1 20 9 37 37
Good\809.bmp 1 18 24 38 38
Good\810.bmp 1 16 26 30 30
Good\811.bmp 1 23 9 39 39
Good\812.bmp 1 6 8 36 36
Good\813.bmp 1 2 8 37 37
Good\814.bmp 1 6 11 35 35
Good\815.bmp 1 22 26 35 35
Good\816.bmp 1 2 14 33 33
Good\817.bmp 1 22 15 35 35
Good\818.bmp 1 26 16 31 31
Good\819.bmp 1 16 24 32 32
Good\820.bmp 1 28 15 34 34
Good\821.bmp 1 12 23 38 38
Good\822.bmp 1 23 15 39 39
Good\823.bmp 1 27 19 35 35
Good\824.bmp 1 28 22 33 33
Good\825.bmp 1 18 15 32 32
Good\826.bmp 1 25 23 37 37
Good\827.bmp 1 4 19 39 39
Good\828.bmp 1 10 23 36 36
Good\829.bmp 1 13 20 37 37
Good\830.bmp 1 28 24 30 30
Good\831.bmp 1 5 3 30 30
Good\832.bmp 1 18 28 30 30
Good\833.bmp 1 1 13 35 35
Good\834.bmp 1 17 23 35 35
Good\835.bmp 1 18 19 34 34
Good\836.bmp 1 16 2 32 32
Good\837.bmp 1 3 18 38 38
Good\838.bmp 1 14 5 37 37
Good\839.bmp 1 10 20 30 30
Good\840.bmp 1 20 2 35 35
Good\841.bmp 1 26 15 36 36
Good\842.bmp 1 5 27 34 34
Good\843.bmp 1 30 14 31 31
Good\844.bmp 1 17 21 37 37
Good\845.bmp 1 26 9 36 36
Good\846.bmp 1 3 7 36 36
Good\847.bmp 1 11 1 39 39
Good\848.bmp 1 22 20 38 38
Good\849.bmp 1 27 20 33 33
Good\850.bmp 1 2 22 32 32
Good\851.bmp 1 24 1 37 37
Good\852.bmp 1 15 5 33 33
Good\853.bmp 1 24 2 30 30
Good\854.bmp 1 11 12 35 35
Good\855.bmp 1 15 6 36 36
Good\856.bmp 1 20 26 34 34
Good\857.bmp 1 31 17 31 31
Good\858.bmp 1 16 2 32 32
Good\859.bmp 1 10 29 30 30
Good\860.bmp 1 19 23 32 32
Good\861.bmp 1 7 13 32 32
Good\862.bmp 1 26 21 30 30
Good\863.bmp 1 22 11 34 34
Good\864.bmp 1 12 9 36 36
Good\865.bmp 1 13 7 33 33
Good\866.bmp 1 13 17 34 34
Good\867.bmp 1 23 16 32 32
Good\868.bmp 1 11 17 35 35
Good\869.bmp 1 21 27 34 34
Good\870.bmp 1 0 14 39 39
Good\871.bmp 1 14 15 33 33
Good\872.bmp 1 26 24 33 33
Good\873.bmp 1 9 7 37 37
Good\874.bmp 1 13 2 30 30
Good\875.bmp 1 4 3 33 33
Good\876.bmp 1 22 18 37 37
Good\877.bmp 1 24 1 36 36
Good\878.bmp 1 19 6 39 39
Good\879.bmp 1 19 22 38 38
Good\880.bmp 1 0 26 36 36
Good\881.bmp 1 10 21 38 38
Good\882.bmp 1 12 1 38 38
Good\883.bmp 1 5 25 34 34
Good\884.bmp 1 22 5 36 36
Good\885.bmp 1 26 12 34 34
Good\886.bmp 1 22 18 38 38
Good\887.bmp 1 11 20 35 35
Good\888.bmp 1 18 12 34 34
Good\889.bmp 1 18 18 38 38
Good\890.bmp 1 0 13 30 30
Good\891.bmp 1 11 15 34 34
Good\892.bmp 1 27 0 30 30
Good\893.bmp 1 13 17 39 39
Good\894.bmp 1 21 25 37 37
Good\895.bmp 1 21 13 37 37
Good\896.bmp 1 1 4 31 31
Good\897.bmp 1 30 3 31 31
Good\898.bmp 1 15 17 39 39
Good\899.bmp 1 4 13 33 33
Good\900.bmp 1 13 21 36 36
Good\901.bmp 1 11 24 38 38
Good\902.bmp 1 22 22 32 32
Good\903.bmp 1 6 3 34 34
Good\904.bmp 1 7 0 32 32
Good\905.bmp 1 15 23 36 36
Good\906.bmp 1 1 20 35 35
Good\907.bmp 1 27 22 30 30
Good\908.bmp 1 4 20 33 33
Good\909.bmp 1 3 2 36 36
Good\910.bmp 1 4 10 36 36
Good\911.bmp 1 2 1 35 35
Good\912.bmp 1 6 19 36 36
Good\913.bmp 1 21 26 36 36
Good\914.bmp 1 20 13 39 39
Good\915.bmp 1 30 14 32 32
Good\916.bmp 1 17 14 34 34
Good\917.bmp 1 14 5 38 38
Good\918.bmp 1 20 13 39 39
Good\919.bmp 1 28 12 33 33
Good\920.bmp 1 9 5 34 34
Good\921.bmp 1 1 1 32 32
Good\922.bmp 1 6 16 33 33
Good\923.bmp 1 5 24 36 36
Good\924.bmp 1 12 22 39 39
Good\925.bmp 1 7 19 36 36
Good\926.bmp 1 22 31 30 30
Good\927.bmp 1 23 3 36 36
Good\928.bmp 1 10 4 34 34
Good\929.bmp 1 5 7 37 37
Good\930.bmp 1 19 24 37 37
Good\931.bmp 1 10 16 34 34
Good\932.bmp 1 2 23 37 37
Good\933.bmp 1 14 19 39 39
Good\934.bmp 1 10 20 37 37
Good\935.bmp 1 8 2 32 32
Good\936.bmp 1 5 5 35 35
Good\937.bmp 1 9 15 35 35
Good\938.bmp 1 31 0 30 30
Good\939.bmp 1 0 2 34 34
Good\940.bmp 1 27 7 30 30
Good\941.bmp 1 15 12 32 32
Good\942.bmp 1 5 3 35 35
Good\943.bmp 1 17 18 38 38
Good\944.bmp 1 21 17 34 34
Good\945.bmp 1 22 22 37 37
Good\946.bmp 1 7 7 34 34
Good\947.bmp 1 28 23 31 31
Good\948.bmp 1 4 4 36 36
Good\949.bmp 1 22 19 37 37
Good\950.bmp 1 19 5 30 30
Good\951.bmp 1 16 16 37 37
Good\952.bmp 1 16 3 38 38
Good\953.bmp 1 20 23 34 34
Good\954.bmp 1 20 20 39 39
Good\955.bmp 1 23 30 32 32
Good\956.bmp 1 9 23 31 31
Good\957.bmp 1 1 7 36 36
Good\958.bmp 1 21 15 30 30
Good\959.bmp 1 25 2 37 37
Good\960.bmp 1 9 1 36 36
Good\961.bmp 1 10 4 30 30
Good\962.bmp 1 8 24 34 34
Good\963.bmp 1 16 22 34 34
Good\964.bmp 1 4 0 39 39
Good\965.bmp 1 7 19 33 33
Good\966.bmp 1 11 18 39 39
Good\967.bmp 1 21 21 38 38
Good\968.bmp 1 14 13 36 36
Good\969.bmp 1 16 14 38 38
Good\970.bmp 1 8 1 37 37
Good\971.bmp 1 2 21 31 31
Good\972.bmp 1 19 0 35 35
Good\973.bmp 1 15 10 31 31
Good\974.bmp 1 23 7 36 36
Good\975.bmp 1 12 17 38 38
Good\976.bmp 1 10 25 36 36
Good\977.bmp 1 15 10 36 36
Good\978.bmp 1 19 30 32 32
Good\979.bmp 1 0 29 32 32
Good\980.bmp 1 9 14 37 37
Good\981.bmp 1 28 8 34 34
Good\982.bmp 1 2 18 39 39
Good\983.bmp 1 7 20 36 36
Good\984.bmp 1 15 1 35 35
Good\985.bmp 1 18 9 39 39
Good\986.bmp 1 23 5 37 37
Good\987.bmp 1 15 13 37 37
Good\988.bmp 1 3 11 34 34
Good\989.bmp 1 23 16 37 37
Good\990.bmp 1 2 4 39 39
Good\991.bmp 1 3 6 33 33
Good\992.bmp 1 6 25 31 31
Good\993.bmp 1 24 1 37 37
Good\994.bmp 1 10 9 33 33
Good\995.bmp 1 22 2 32 32
Good\996.bmp 1 2 14 36 36
Good\997.bmp 1 20 15 32 32
Good\998.bmp 1 5 4 31 31
Good\999.bmp 1 17 13 34 34
Good\1000.bmp 1 20 13 38 38
Good\1001.bmp 1 4 6 37 37
Good\1002.bmp 1 20 8 37 37
Good\1003.bmp 1 15 23 35 35
Good\1004.bmp 1 23 10 37 37
Good\1005.bmp 1 17 17 31 31
Good\1006.bmp 1 26 26 36 36
Good\1007.bmp 1 28 15 30 30
Good\1008.bmp 1 8 10 35 35
Good\1009.bmp 1 11 0 37 37
Good\1010.bmp 1 11 24 35 35
Good\1011.bmp 1 12 21 31 31
Good\1012.bmp 1 17 1 37 37
Good\1013.bmp 1 28 12 33 33
Good\1014.bmp 1 24 10 37 37
Good\1015.bmp 1 8 5 37 37
Good\1016.bmp 1 20 26 32 32
Good\1017.bmp 1 12 1 37 37
Good\1018.bmp 1 14 4 37 37
Good\1019.bmp 1 26 14 32 32
Good\1020.bmp 1 3 15 37 37
Good\1021.bmp 1 13 29 30 30
Good\1022.bmp 1 8 24 35 35
Good\1023.bmp 1 9 25 30 30
Good\1024.bmp 1 17 15 38 38
Good\1025.bmp 1 16 12 34 34
Good\1026.bmp 1 14 22 39 39
Good\1027.bmp 1 22 29 33 33
Good\1028.bmp 1 13 9 37 37
Good\1029.bmp 1 14 8 30 30
Good\1030.bmp 1 16 18 35 35
Good\1031.bmp 1 13 12 38 38
Good\1032.bmp 1 2 25 37 37
Good\1033.bmp 1 4 5 33 33
Good\1034.bmp 1 3 14 37 37
Good\1035.bmp 1 23 28 31 31
Good\1036.bmp 1 0 16 37 37
Good\1037.bmp 1 29 10 33 33
Good\1038.bmp 1 6 15 33 33
Good\1039.bmp 1 24 0 33 33
Good\1040.bmp 1 25 17 31 31
Good\1041.bmp 1 13 9 34 34
Good\1042.bmp 1 24 26 30 30
Good\1043.bmp 1 19 20 30 30
Good\1044.bmp 1 7 22 34 34
Good\1045.bmp 1 7 12 38 38
Good\1046.bmp 1 15 2 39 39
Good\1047.bmp 1 12 18 34 34
Good\1048.bmp 1 29 1 32 32
Good\1049.bmp 1 24 14 35 35
Good\1050.bmp 1 9 7 39 39
Good\1051.bmp 1 6 23 32 32
Good\1052.bmp 1 19 19 35 35
Good\1053.bmp 1 26 15 34 34
Good\1054.bmp 1 22 14 32 32
Good\1055.bmp 1 17 21 30 30
Good\1056.bmp 1 13 3 37 37
Good\1057.bmp 1 1 14 36 36
Good\1058.bmp 1 21 28 33 33
Good\1059.bmp 1 1 9 37 37
Good\1060.bmp 1 27 21 34 34
Good\1061.bmp 1 29 8 33 33
Good\1062.bmp 1 5 22 36 36
Good\1063.bmp 1 4 20 38 38
Good\1064.bmp 1 25 12 31 31
Good\1065.bmp 1 11 23 37 37
Good\1066.bmp 1 17 14 32 32
Good\1067.bmp 1 0 11 30 30
Good\1068.bmp 1 24 24 32 32
Good\1069.bmp 1 6 24 37 37
Good\1070.bmp 1 8 17 36 36
Good\1071.bmp 1 18 2 38 38
Good\1072.bmp 1 9 0 39 39
Good\1073.bmp 1 7 19 38 38
Good\1074.bmp 1 27 9 35 35
Good\1075.bmp 1 7 1 38 38
Good\1076.bmp 1 16 14 32 32
Good\1077.bmp 1 12 2 36 36
Good\1078.bmp 1 23 19 36 36
Good\1079.bmp 1 4 10 37 37
Good\1080.bmp 1 17 7 31 31
Good\1081.bmp 1 4 23 30 30
Good\1082.bmp 1 11 23 37 37
Good\1083.bmp 1 22 20 39 39
Good\1084.bmp 1 7 4 31 31
Good\1085.bmp 1 22 20 34 34
Good\1086.bmp 1 18 8 30 30
Good\1087.bmp 1 3 23 39 39
Good\1088.bmp 1 12 20 32 32
Good\1089.bmp 1 5 12 37 37
Good\1090.bmp 1 25 3 34 34
Good\1091.bmp 1 11 3 34 34
Good\1092.bmp 1 6 20 38 38
Good\1093.bmp 1 31 18 31 31
Good\1094.bmp 1 4 23 39 39
Good\1095.bmp 1 12 18 31 31
Good\1096.bmp 1 26 2 32 32
Good\1097.bmp 1 2 21 34 34
Good\1098.bmp 1 3 10 37 37
Good\1099.bmp 1 7 3 37 37
Good\1100.bmp 1 0 3 39 39
Good\1101.bmp 1 26 6 35 35
Good\1102.bmp 1 8 3 38 38
Good\1103.bmp 1 26 24 32 32
Good\1104.bmp 1 17 17 36 36
Good\1105.bmp 1 6 6 35 35
Good\1106.bmp 1 10 15 35 35
Good\1107.bmp 1 10 19 37 37
Good\1108.bmp 1 15 24 30 30
Good\1109.bmp 1 24 7 30 30
Good\1110.bmp 1 30 18 31 31
Good\1111.bmp 1 10 20 34 34
Good\1112.bmp 1 9 1 36 36
Good\1113.bmp 1 12 21 39 39
Good\1114.bmp 1 18 20 38 38
Good\1115.bmp 1 3 15 30 30
Good\1116.bmp 1 29 20 31 31
Good\1117.bmp 1 10 17 39 39
Good\1118.bmp 1 22 15 38 38
Good\1119.bmp 1 19 29 33 33
Good\1120.bmp 1 5 3 37 37
Good\1121.bmp 1 20 13 33 33
Good\1122.bmp 1 25 3 37 37
Good\1123.bmp 1 18 21 33 33
Good\1124.bmp 1 27 23 31 31
Good\1125.bmp 1 25 2 34 34
Good\1126.bmp 1 1 13 37 37
Good\1127.bmp 1 8 14 37 37
Good\1128.bmp 1 9 14 35 35
Good\1129.bmp 1 12 4 37 37
Good\1130.bmp 1 4 3 33 33
Good\1131.bmp 1 8 30 30 30
Good\1132.bmp 1 24 27 34 34
Good\1133.bmp 1 7 20 32 32
Good\1134.bmp 1 1 1 39 39
Good\1135.bmp 1 14 21 31 31
Good\1136.bmp 1 2 6 36 36
Good\1137.bmp 1 5 9 38 38
Good\1138.bmp 1 4 15 39 39
Good\1139.bmp 1 1 9 39 39
Good\1140.bmp 1 4 22 32 32
Good\1141.bmp 1 14 25 35 35
Good\1142.bmp 1 5 20 39 39
Good\1143.bmp 1 19 20 32 32
Good\1144.bmp 1 24 18 32 32
Good\1145.bmp 1 12 24 38 38
Good\1146.bmp 1 22 5 31 31
Good\1147.bmp 1 23 29 32 32
Good\1148.bmp 1 6 2 32 32
Good\1149.bmp 1 14 9 37 37
Good\1150.bmp 1 7 26 36 36
Good\1151.bmp 1 12 10 39 39
Good\1152.bmp 1 11 8 35 35
Good\1153.bmp 1 11 17 37 37
Good\1154.bmp 1 20 7 39 39
Good\1155.bmp 1 22 0 36 36
Good\1156.bmp 1 13 4 35 35
Good\1157.bmp 1 14 14 38 38
Good\1158.bmp 1 15 5 30 30
Good\1159.bmp 1 20 23 38 38
Good\1160.bmp 1 14 9 39 39
Good\1161.bmp 1 0 15 36 36
Good\1162.bmp 1 25 4 37 37
Good\1163.bmp 1 6 9 35 35
Good\1164.bmp 1 20 7 31 31
Good\1165.bmp 1 16 5 38 38
Good\1166.bmp 1 15 9 37 37
Good\1167.bmp 1 1 24 37 37
Good\1168.bmp 1 27 12 32 32
Good\1169.bmp 1 16 5 31 31
Good\1170.bmp 1 18 15 32 32
Good\1171.bmp 1 15 25 36 36
Good\1172.bmp 1 15 9 33 33
Good\1173.bmp 1 10 18 31 31
Good\1174.bmp 1 13 21 30 30
Good\1175.bmp 1 7 32 30 30
Good\1176.bmp 1 20 11 34 34
Good\1177.bmp 1 16 4 30 30
Good\1178.bmp 1 23 8 33 33
Good\1179.bmp 1 23 23 35 35
Good\1180.bmp 1 23 17 39 39
Good\1181.bmp 1 22 13 31 31
Good\1182.bmp 1 24 7 30 30
Good\1183.bmp 1 5 15 35 35
Good\1184.bmp 1 18 9 30 30
Good\1185.bmp 1 18 23 33 33
Good\1186.bmp 1 29 9 31 31
Good\1187.bmp 1 6 3 37 37
Good\1188.bmp 1 23 1 38 38
Good\1189.bmp 1 3 3 37 37
Good\1190.bmp 1 12 25 35 35
Good\1191.bmp 1 8 4 37 37
Good\1192.bmp 1 29 23 33 33
Good\1193.bmp 1 10 21 38 38
Good\1194.bmp 1 17 10 37 37
Good\1195.bmp 1 13 2 38 38
Good\1196.bmp 1 22 18 39 39
Good\1197.bmp 1 26 13 36 36
Good\1198.bmp 1 8 11 31 31
Good\1199.bmp 1 24 20 37 37
Good\1200.bmp 1 23 4 34 34
Good\1201.bmp 1 7 22 33 33
Good\1202.bmp 1 13 12 39 39
Good\1203.bmp 1 11 17 31 31
Good\1204.bmp 1 23 18 37 37
Good\1205.bmp 1 24 10 35 35
Good\1206.bmp 1 19 18 35 35
Good\1207.bmp 1 29 1 33 33
Good\1208.bmp 1 20 12 30 30
Good\1209.bmp 1 1 8 38 38
Good\1210.bmp 1 18 16 37 37
Good\1211.bmp 1 2 8 39 39
Good\1212.bmp 1 23 0 35 35
Good\1213.bmp 1 20 9 32 32
Good\1214.bmp 1 13 29 32 32
Good\1215.bmp 1 18 3 30 30
Good\1216.bmp 1 24 14 36 36
Good\1217.bmp 1 20 28 31 31
Good\1218.bmp 1 5 18 32 32
Good\1219.bmp 1 0 9 31 31
Good\1220.bmp 1 23 1 36 36
Good\1221.bmp 1 14 2 31 31
Good\1222.bmp 1 4 18 36 36
Good\1223.bmp 1 20 3 34 34
Good\1224.bmp 1 16 9 32 32
Good\1225.bmp 1 6 8 31 31
Good\1226.bmp 1 20 21 32 32
Good\1227.bmp 1 5 3 33 33
Good\1228.bmp 1 1 14 31 31
Good\1229.bmp 1 17 8 37 37
Good\1230.bmp 1 26 6 34 34
Good\1231.bmp 1 4 2 37 37
Good\1232.bmp 1 7 28 33 33
Good\1233.bmp 1 26 3 34 34
Good\1234.bmp 1 27 22 33 33
Good\1235.bmp 1 22 16 37 37
Good\1236.bmp 1 5 4 38 38
Good\1237.bmp 1 19 15 37 37
Good\1238.bmp 1 22 19 38 38
Good\1239.bmp 1 14 21 35 35
Good\1240.bmp 1 3 2 32 32
Good\1241.bmp 1 12 19 34 34
Good\1242.bmp 1 9 20 30 30
Good\1243.bmp 1 24 15 38 38
Good\1244.bmp 1 15 23 33 33
Good\1245.bmp 1 14 4 32 32
Good\1246.bmp 1 14 15 37 37
Good\1247.bmp 1 13 20 31 31
Good\1248.bmp 1 8 22 33 33
Good\1249.bmp 1 5 27 31 31
Good\1250.bmp 1 22 14 37 37
Good\1251.bmp 1 25 16 33 33
Good\1252.bmp 1 14 21 38 38
Good\1253.bmp 1 16 9 34 34
Good\1254.bmp 1 23 10 35 35
Good\1255.bmp 1 12 0 39 39
Good\1256.bmp 1 10 14 37 37
Good\1257.bmp 1 6 2 38 38
Good\1258.bmp 1 27 10 33 33
Good\1259.bmp 1 7 13 30 30
Good\1260.bmp 1 9 5 36 36
Good\1261.bmp 1 9 6 36 36
Good\1262.bmp 1 12 14 39 39
Good\1263.bmp 1 6 21 32 32
Good\1264.bmp 1 9 25 37 37
Good\1265.bmp 1 4 4 37 37
Good\1266.bmp 1 19 18 33 33
Good\1267.bmp 1 22 1 33 33
Good\1268.bmp 1 15 14 34 34
Good\1269.bmp 1 19 11 37 37
Good\1270.bmp 1 29 0 32 32
Good\1271.bmp 1 15 22 37 37
Good\1272.bmp 1 1 16 36 36
Good\1273.bmp 1 14 2 38 38
Good\1274.bmp 1 0 24 34 34
Good\1275.bmp 1 7 25 35 35
Good\1276.bmp 1 20 10 32 32
Good\1277.bmp 1 18 12 38 38
Good\1278.bmp 1 20 16 35 35
Good\1279.bmp 1 13 18 35 35
Good\1280.bmp 1 14 2 39 39
Good\1281.bmp 1 2 0 38 38
Good\1282.bmp 1 6 32 30 30
Good\1283.bmp 1 9 11 38 38
Good\1284.bmp 1 23 31 31 31
Good\1285.bmp 1 21 14 38 38
Good\1286.bmp 1 10 2 36 36
Good\1287.bmp 1 19 1 37 37
Good\1288.bmp 1 3 1 34 34
Good\1289.bmp 1 14 19 37 37
Good\1290.bmp 1 23 29 32 32
Good\1291.bmp 1 24 21 35 35
Good\1292.bmp 1 9 15 38 38
Good\1293.bmp 1 26 9 36 36
Good\1294.bmp 1 26 3 34 34
Good\1295.bmp 1 3 6 35 35
Good\1296.bmp 1 7 2 39 39
Good\1297.bmp 1 27 32 30 30
Good\1298.bmp 1 14 14 37 37
Good\1299.bmp 1 17 8 37 37
Good\1300.bmp 1 2 8 34 34
Good\1301.bmp 1 14 20 38 38
Good\1302.bmp 1 15 12 33 33
Good\1303.bmp 1 19 22 32 32
Good\1304.bmp 1 19 7 39 39
Good\1305.bmp 1 23 1 35 35
Good\1306.bmp 1 24 8 36 36
Good\1307.bmp 1 23 10 36 36
Good\1308.bmp 1 26 12 35 35
Good\1309.bmp 1 18 23 35 35
Good\1310.bmp 1 8 26 34 34
Good\1311.bmp 1 21 9 33 33
Good\1312.bmp 1 8 15 36 36
Good\1313.bmp 1 13 3 34 34
Good\1314.bmp 1 17 16 38 38
Good\1315.bmp 1 19 21 39 39
Good\1316.bmp 1 0 11 30 30
Good\1317.bmp 1 19 4 36 36
Good\1318.bmp 1 24 9 31 31
Good\1319.bmp 1 14 12 34 34
Good\1320.bmp 1 12 0 36 36
Good\1321.bmp 1 17 27 33 33
Good\1322.bmp 1 11 17 39 39
Good\1323.bmp 1 21 20 34 34
Good\1324.bmp 1 21 12 35 35
Good\1325.bmp 1 20 22 34 34
Good\1326.bmp 1 4 15 34 34
Good\1327.bmp 1 27 24 35 35
Good\1328.bmp 1 16 23 38 38
Good\1329.bmp 1 4 23 34 34
Good\1330.bmp 1 7 1 33 33
Good\1331.bmp 1 0 6 39 39
Good\1332.bmp 1 7 18 39 39
Good\1333.bmp 1 28 10 34 34
Good\1334.bmp 1 9 4 34 34
Good\1335.bmp 1 28 19 33 33
Good\1336.bmp 1 19 19 39 39
Good\1337.bmp 1 19 29 31 31
Good\1338.bmp 1 1 7 39 39
Good\1339.bmp 1 8 12 37 37
Good\1340.bmp 1 10 3 30 30
Good\1341.bmp 1 11 13 37 37
Good\1342.bmp 1 22 0 38 38
Good\1343.bmp 1 9 9 38 38
Good\1344.bmp 1 17 15 37 37
Good\1345.bmp 1 7 20 36 36
Good\1346.bmp 1 17 15 35 35
Good\1347.bmp 1 5 2 30 30
Good\1348.bmp 1 14 23 39 39
Good\1349.bmp 1 12 26 33 33
Good\1350.bmp 1 24 9 33 33
Good\1351.bmp 1 23 10 33 33
Good\1352.bmp 1 19 6 32 32
Good\1353.bmp 1 14 3 31 31
Good\1354.bmp 1 9 15 38 38
Good\1355.bmp 1 14 10 33 33
Good\1356.bmp 1 13 22 38 38
Good\1357.bmp 1 5 26 33 33
Good\1358.bmp 1 10 28 31 31
Good\1359.bmp 1 0 14 39 39
Good\1360.bmp 1 17 0 38 38
Good\1361.bmp 1 13 27 35 35
Good\1362.bmp 1 0 15 36 36
Good\1363.bmp 1 10 16 35 35
Good\1364.bmp 1 25 19 37 37
Good\1365.bmp 1 27 10 34 34
Good\1366.bmp 1 7 26 33 33
Good\1367.bmp 1 8 29 31 31
Good\1368.bmp 1 13 9 38 38
Good\1369.bmp 1 11 19 32 32
Good\1370.bmp 1 25 19 32 32
Good\1371.bmp 1 21 7 33 33
Good\1372.bmp 1 18 6 39 39
Good\1373.bmp 1 11 20 37 37
Good\1374.bmp 1 12 5 39 39
Good\1375.bmp 1 14 9 32 32
Good\1376.bmp 1 18 20 35 35
Good\1377.bmp 1 3 9 30 30
Good\1378.bmp 1 28 28 32 32
Good\1379.bmp 1 19 18 35 35
Good\1380.bmp 1 12 15 35 35
Good\1381.bmp 1 11 2 35 35
Good\1382.bmp 1 7 6 36 36
Good\1383.bmp 1 25 19 31 31
Good\1384.bmp 1 26 19 35 35
Good\1385.bmp 1 3 8 38 38
Good\1386.bmp 1 2 25 37 37
Good\1387.bmp 1 24 15 35 35
Good\1388.bmp 1 29 17 32 32
Good\1389.bmp 1 25 8 32 32
Good\1390.bmp 1 24 4 37 37
Good\1391.bmp 1 6 0 34 34
Good\1392.bmp 1 13 25 35 35
Good\1393.bmp 1 24 1 32 32
Good\1394.bmp 1 24 23 32 32
Good\1395.bmp 1 10 29 31 31
Good\1396.bmp 1 16 7 38 38
Good\1397.bmp 1 4 21 39 39
Good\1398.bmp 1 24 18 37 37
Good\1399.bmp 1 2 13 34 34
Good\1400.bmp 1 29 0 31 31
Good\1401.bmp 1 9 0 39 39
Good\1402.bmp 1 13 0 31 31
Good\1403.bmp 1 9 10 37 37
Good\1404.bmp 1 2 9 38 38
Good\1405.bmp 1 18 17 33 33
Good\1406.bmp 1 20 11 35 35
Good\1407.bmp 1 11 23 36 36
Good\1408.bmp 1 17 18 38 38
Good\1409.bmp 1 6 7 35 35
Good\1410.bmp 1 11 17 37 37
Good\1411.bmp 1 25 4 36 36
Good\1412.bmp 1 25 7 31 31
Good\1413.bmp 1 28 26 33 33
Good\1414.bmp 1 18 9 38 38
Good\1415.bmp 1 0 4 31 31
Good\1416.bmp 1 22 10 34 34
Good\1417.bmp 1 2 1 37 37
Good\1418.bmp 1 25 0 34 34
Good\1419.bmp 1 22 17 36 36
Good\1420.bmp 1 3 17 34 34
Good\1421.bmp 1 5 9 37 37
Good\1422.bmp 1 6 7 38 38
Good\1423.bmp 1 19 16 37 37
Good\1424.bmp 1 7 3 37 37
Good\1425.bmp 1 7 32 30 30
Good\1426.bmp 1 12 14 32 32
Good\1427.bmp 1 18 4 37 37
Good\1428.bmp 1 19 25 33 33
Good\1429.bmp 1 25 9 35 35
Good\1430.bmp 1 18 10 31 31
Good\1431.bmp 1 7 10 36 36
Good\1432.bmp 1 1 27 34 34
Good\1433.bmp 1 25 17 36 36
Good\1434.bmp 1 12 11 32 32
Good\1435.bmp 1 2 8 38 38
Good\1436.bmp 1 7 8 39 39
Good\1437.bmp 1 6 2 33 33
Good\1438.bmp 1 12 15 36 36
Good\1439.bmp 1 6 21 30 30
Good\1440.bmp 1 21 2 30 30
Good\1441.bmp 1 16 17 37 37
Good\1442.bmp 1 22 28 34 34
Good\1443.bmp 1 4 26 31 31
Good\1444.bmp 1 6 24 32 32
Good\1445.bmp 1 0 6 32 32
Good\1446.bmp 1 8 12 30 30
Good\1447.bmp 1 20 28 34 34
Good\1448.bmp 1 0 24 37 37
